incident_datetime,incident_no,District_no,incident_type_code,incident_type
8/08/2019,738490,2,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
8/08/2019,738494,14,700.00,False alarm or false call; insuff info to classify
8/08/2019,738493,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
8/08/2019,738491,8,331.00,Lock-in
8/08/2019,738596,7,111.00,Fire damaging structure and contents
8/08/2019,738496,8,751.00,Smoke detector operated-no fire-smoke from other location
8/08/2019,738498,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
8/08/2019,738495,8,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738499,13,121.00,"Foodstuffs burnt, confined to cooking equipment"
8/08/2019,738497,12,762.00,Accidental operation of alarm
8/08/2019,738500,27,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738503,7,522.00,Police matter
8/08/2019,738501,14,609.00,Good intent call not classified
8/08/2019,738502,13,352.00,Vehicle accident-no injuries
8/08/2019,738505,8,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738504,8,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738509,24,352.00,Vehicle accident-no injuries
8/08/2019,738507,8,352.10,Vehicle accident-with injuries
8/08/2019,738506,14,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738512,14,352.10,Vehicle accident-with injuries
8/08/2019,738514,2,351.00,Extrications of victim(s) from mobile property
8/08/2019,738508,14,352.00,Vehicle accident-no injuries
8/08/2019,738511,8,413.00,Oil or other combustible liquid spill
8/08/2019,738510,14,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738513,14,621.00,"Smoke scare, odour of smoke"
8/08/2019,738519,8,622.00,"Steam vapour, fog or dust thought to be smoke"
8/08/2019,738515,9,352.00,Vehicle accident-no injuries
8/08/2019,738517,7,752.00,Heat detector operated-no fire-heat from other location
8/08/2019,738516,27,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738520,22,352.10,Vehicle accident-with injuries
8/08/2019,738524,11,700.00,False alarm or false call; insuff info to classify
8/08/2019,738521,8,113.00,Fire damaging contents only
8/08/2019,738522,8,332.30,Lock-out
8/08/2019,738523,27,624.00,Controlled burning
8/08/2019,738533,13,352.00,Vehicle accident-no injuries
8/08/2019,738525,7,112.00,Fire damaging structure only
8/08/2019,738526,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
8/08/2019,738528,22,621.00,"Smoke scare, odour of smoke"
8/08/2019,738527,8,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738531,7,768.00,"Alarm activation due to steam, sauna, steam room"
8/08/2019,738530,8,352.10,Vehicle accident-with injuries
8/08/2019,738529,8,321.00,"EMS call, excluding vehicle accident with injury"
8/08/2019,738532,7,624.00,Controlled burning
8/08/2019,738534,8,621.00,"Smoke scare, odour of smoke"
8/08/2019,738535,14,151.00,Passenger vehicle fire including buses
8/08/2019,738536,4,529.00,"Assist other agencies, not classified"
8/08/2019,738539,14,151.00,Passenger vehicle fire including buses
8/08/2019,738537,14,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
8/08/2019,738538,15,709.00,False alarm or false call not classified
8/08/2019,738540,24,309.00,Other Rescue Calls
8/08/2019,738542,13,700.00,False alarm or false call; insuff info to classify
8/08/2019,738541,14,352.00,Vehicle accident-no injuries
9/08/2019,738543,8,111.00,Fire damaging structure and contents
9/08/2019,738544,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738545,27,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738546,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
9/08/2019,738547,15,759.00,Simulated condition; not classified above
9/08/2019,738551,8,436.00,"Arcing, shorted electrical equipment"
9/08/2019,738552,23,113.00,Fire damaging contents only
9/08/2019,738549,5,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
9/08/2019,738548,8,707.00,Alarm operated due to power surge/spike or short circuit
9/08/2019,738550,13,700.00,False alarm or false call; insuff info to classify
9/08/2019,738553,20,151.00,Passenger vehicle fire including buses
9/08/2019,738554,15,409.00,Hazardous condition not classified
9/08/2019,738555,8,764.00,Incorrect test by service or company personnel
9/08/2019,738556,15,409.00,Hazardous condition not classified
9/08/2019,738557,15,409.00,Hazardous condition not classified
9/08/2019,738563,8,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
9/08/2019,738558,7,735.00,Smoke detector malfunction - privately monitored
9/08/2019,738559,5,751.00,Smoke detector operated-no fire-smoke from other location
9/08/2019,738560,8,709.00,False alarm or false call not classified
9/08/2019,738561,8,436.00,"Arcing, shorted electrical equipment"
9/08/2019,738562,8,331.00,Lock-in
9/08/2019,738564,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
9/08/2019,738566,8,435.00,Power line down
9/08/2019,738573,8,509.00,Other service call not classified (Public Service)
9/08/2019,738569,27,331.00,Lock-in
9/08/2019,738565,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738568,,523.13,Mutual Aid Given - MFB
9/08/2019,738623,13,352.10,Vehicle accident-with injuries
9/08/2019,738571,7,701.00,Manual control point or break glass alarm activated
9/08/2019,738567,8,621.00,"Smoke scare, odour of smoke"
9/08/2019,738582,27,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738572,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738570,5,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738576,8,111.00,Fire damaging structure and contents
9/08/2019,738577,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
9/08/2019,738578,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738580,8,509.00,Other service call not classified (Public Service)
9/08/2019,738574,14,352.10,Vehicle accident-with injuries
9/08/2019,738584,14,350.00,"Extrication, rescue; insuff info to classify"
9/08/2019,738579,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
9/08/2019,738592,14,301.30,Animal Rescue
9/08/2019,738575,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738581,,352.00,Vehicle accident-no injuries
9/08/2019,738587,8,435.00,Power line down
9/08/2019,738589,8,352.10,Vehicle accident-with injuries
9/08/2019,738597,8,352.10,Vehicle accident-with injuries
9/08/2019,738583,8,769.00,Unintentional alarm - not involving a malfunction not classified
9/08/2019,738600,4,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
9/08/2019,738585,2,331.00,Lock-in
9/08/2019,738586,8,331.00,Lock-in
9/08/2019,738590,27,765.00,Alarm activation due to workmen or occupier activities
9/08/2019,738591,27,352.00,Vehicle accident-no injuries
9/08/2019,738588,15,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738601,5,111.00,Fire damaging structure and contents
9/08/2019,738594,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
9/08/2019,738598,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
9/08/2019,738593,8,621.00,"Smoke scare, odour of smoke"
9/08/2019,738595,8,759.00,Simulated condition; not classified above
9/08/2019,738599,18,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738602,8,352.00,Vehicle accident-no injuries
9/08/2019,738603,15,413.00,Oil or other combustible liquid spill
9/08/2019,738611,13,439.00,Heat related and electrical not classified
9/08/2019,738614,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
9/08/2019,738607,8,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
9/08/2019,738604,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738605,8,756.00,Cooking fumes - toast or foodstuffs etc
9/08/2019,738606,22,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738608,14,352.00,Vehicle accident-no injuries
9/08/2019,738610,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
9/08/2019,738612,16,352.00,Vehicle accident-no injuries
9/08/2019,738609,8,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738613,24,352.00,Vehicle accident-no injuries
9/08/2019,738626,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
9/08/2019,738620,15,700.00,False alarm or false call; insuff info to classify
9/08/2019,738617,15,359.00,"Extrication, rescue not classified"
9/08/2019,738616,22,352.00,Vehicle accident-no injuries
9/08/2019,738615,5,352.00,Vehicle accident-no injuries
9/08/2019,738624,18,354.20,"Extrication of victim(s) from mechanical equipment eg industrial, domestic and farm accidents"
9/08/2019,738628,14,352.00,Vehicle accident-no injuries
9/08/2019,738619,22,624.00,Controlled burning
9/08/2019,738618,4,331.00,Lock-in
9/08/2019,738627,5,751.00,Smoke detector operated-no fire-smoke from other location
9/08/2019,738629,18,352.10,Vehicle accident-with injuries
9/08/2019,738621,14,352.00,Vehicle accident-no injuries
9/08/2019,738622,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
9/08/2019,738625,8,921.00,Dispatched and cancelled en-route
9/08/2019,738630,7,459.00,"Miscellaneous hazardous situations, not classified"
9/08/2019,738886,15,113.00,Fire damaging contents only
9/08/2019,738631,15,126.00,Refuse can or wastebasket fire - confined to rubbish within non-combustible rubbish bin
9/08/2019,738634,2,351.00,Extrications of victim(s) from mobile property
9/08/2019,738633,8,609.00,Good intent call not classified
9/08/2019,738632,7,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738635,13,351.00,Extrications of victim(s) from mobile property
9/08/2019,738636,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
9/08/2019,738642,,600.00,Good intent call; insuff info to classify
9/08/2019,738637,14,756.00,Cooking fumes - toast or foodstuffs etc
9/08/2019,738640,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
9/08/2019,738638,8,756.00,Cooking fumes - toast or foodstuffs etc
9/08/2019,738639,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
9/08/2019,738649,18,352.00,Vehicle accident-no injuries
9/08/2019,738641,14,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738646,15,621.00,"Smoke scare, odour of smoke"
9/08/2019,738645,13,760.00,Unintentional alarm - not involving a malfunction; insuff info to classify
9/08/2019,738647,15,151.00,Passenger vehicle fire including buses
9/08/2019,738643,2,352.00,Vehicle accident-no injuries
9/08/2019,738644,2,321.00,"EMS call, excluding vehicle accident with injury"
9/08/2019,738650,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738651,22,352.10,Vehicle accident-with injuries
10/08/2019,738652,8,111.00,Fire damaging structure and contents
10/08/2019,738653,8,735.00,Smoke detector malfunction - privately monitored
10/08/2019,738654,22,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
10/08/2019,738655,14,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738656,8,184.00,Dumpster or other outside trash receptacle fire
10/08/2019,738657,14,151.00,Passenger vehicle fire including buses
10/08/2019,738658,24,735.00,Smoke detector malfunction - privately monitored
10/08/2019,738660,5,751.00,Smoke detector operated-no fire-smoke from other location
10/08/2019,738659,14,352.00,Vehicle accident-no injuries
10/08/2019,738661,8,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738662,13,621.00,"Smoke scare, odour of smoke"
10/08/2019,738667,13,751.00,Smoke detector operated-no fire-smoke from other location
10/08/2019,738664,24,529.00,"Assist other agencies, not classified"
10/08/2019,738665,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
10/08/2019,738670,13,436.00,"Arcing, shorted electrical equipment"
10/08/2019,738675,14,111.00,Fire damaging structure and contents
10/08/2019,738663,14,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738669,15,756.00,Cooking fumes - toast or foodstuffs etc
10/08/2019,738666,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738676,8,352.00,Vehicle accident-no injuries
10/08/2019,738671,8,352.00,Vehicle accident-no injuries
10/08/2019,738674,14,609.00,Good intent call not classified
10/08/2019,738672,8,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738673,14,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738686,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738677,14,0.00,Type of incident undetermined
10/08/2019,738678,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738680,2,521.00,Assist police or other governmental agency
10/08/2019,738679,24,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738681,14,621.00,"Smoke scare, odour of smoke"
10/08/2019,738682,8,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738685,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
10/08/2019,738684,8,331.00,Lock-in
10/08/2019,738683,13,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738694,14,151.00,Passenger vehicle fire including buses
10/08/2019,738688,15,412.00,"Odour or gas, gas leak, (domestic or LPG)"
10/08/2019,738689,15,742.00,Smoke detector malfunction - local
10/08/2019,738687,7,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738896,2,111.00,Fire damaging structure and contents
10/08/2019,738690,7,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738693,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
10/08/2019,738691,2,921.00,Dispatched and cancelled en-route
10/08/2019,738692,14,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738695,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
10/08/2019,738697,24,352.00,Vehicle accident-no injuries
10/08/2019,738700,8,352.10,Vehicle accident-with injuries
10/08/2019,738709,9,359.00,"Extrication, rescue not classified"
10/08/2019,738696,17,624.00,Controlled burning
10/08/2019,738698,8,622.00,"Steam vapour, fog or dust thought to be smoke"
10/08/2019,738701,22,436.00,"Arcing, shorted electrical equipment"
10/08/2019,738699,8,621.00,"Smoke scare, odour of smoke"
10/08/2019,738702,23,111.00,Fire damaging structure and contents
10/08/2019,738724,9,357.00,High angle and vertical rescue
10/08/2019,738703,8,732.00,Smoke detector malfunction - monitored by fire service
10/08/2019,738708,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
10/08/2019,738704,8,352.10,Vehicle accident-with injuries
10/08/2019,738706,13,509.00,Other service call not classified (Public Service)
10/08/2019,738705,7,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738707,7,711.00,"Malicious, mischievous false alarm"
10/08/2019,738710,8,621.00,"Smoke scare, odour of smoke"
10/08/2019,738720,20,351.00,Extrications of victim(s) from mobile property
10/08/2019,738797,15,111.00,Fire damaging structure and contents
10/08/2019,738711,8,321.00,"EMS call, excluding vehicle accident with injury"
10/08/2019,738719,14,352.00,Vehicle accident-no injuries
10/08/2019,738712,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
