incident_datetime,incident_no,District_no,incident_type_code,incident_type
22/09/2021,820364,18,352.1,Vehicle accident-with injuries
22/09/2021,820363,22,921,Dispatched and cancelled en-route
22/09/2021,820370,22,352.1,Vehicle accident-with injuries
22/09/2021,820371,12,514,Unauthorised burning
22/09/2021,820367,14,523.53,Mutual Aid Given - FRV
22/09/2021,820373,8,523.53,Mutual Aid Given - FRV
22/09/2021,820368,11,350,"Extrication, rescue; insuff info to classify"
22/09/2021,820369,13,352,Vehicle accident-no injuries
22/09/2021,820372,27,523.53,Mutual Aid Given - FRV
22/09/2021,820375,8,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/09/2021,820376,13,624,Controlled burning
22/09/2021,820374,8,756,Cooking fumes - toast or foodstuffs etc
22/09/2021,820378,23,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/09/2021,820379,9,181,"Abandoned outside rubbish, refuse or waste fire"
22/09/2021,820377,22,514,Unauthorised burning
22/09/2021,820386,7,352.1,Vehicle accident-with injuries
22/09/2021,820380,14,624,Controlled burning
22/09/2021,820384,24,352.1,Vehicle accident-with injuries
22/09/2021,820382,8,181,"Abandoned outside rubbish, refuse or waste fire"
22/09/2021,820381,7,756,Cooking fumes - toast or foodstuffs etc
22/09/2021,820387,12,352,Vehicle accident-no injuries
22/09/2021,820383,14,523.53,Mutual Aid Given - FRV
22/09/2021,820385,27,352,Vehicle accident-no injuries
22/09/2021,820391,20,352.1,Vehicle accident-with injuries
22/09/2021,820388,8,523.53,Mutual Aid Given - FRV
22/09/2021,820389,8,732,Smoke detector malfunction - monitored by fire service
22/09/2021,820390,14,523.53,Mutual Aid Given - FRV
22/09/2021,820393,14,121,"Foodstuffs burnt, confined to cooking equipment"
22/09/2021,820392,2,352,Vehicle accident-no injuries
22/09/2021,820394,4,523.53,Mutual Aid Given - FRV
22/09/2021,820395,14,523.53,Mutual Aid Given - FRV
22/09/2021,820396,14,711,"Malicious, mischievous false alarm"
22/09/2021,820397,8,609,Good intent call not classified
22/09/2021,820399,23,514,Unauthorised burning
22/09/2021,820398,8,523.53,Mutual Aid Given - FRV
23/09/2021,820400,13,609,Good intent call not classified
23/09/2021,820401,8,184,Dumpster or other outside trash receptacle fire
23/09/2021,820434,13,111,Fire damaging structure and contents
23/09/2021,820402,7,523.53,Mutual Aid Given - FRV
23/09/2021,820405,16,412,"Odour or gas, gas leak, (domestic or LPG)"
23/09/2021,820403,8,701,Manual control point or break glass alarm activated
23/09/2021,820404,8,523.53,Mutual Aid Given - FRV
23/09/2021,820407,13,701,Manual control point or break glass alarm activated
23/09/2021,820406,13,765,Alarm activation due to workmen or occupier activities
23/09/2021,820408,13,621,"Smoke scare, odour of smoke"
23/09/2021,820410,8,523.53,Mutual Aid Given - FRV
23/09/2021,820409,22,331,Lock-in
23/09/2021,820412,23,600,Good intent call; insuff info to classify
23/09/2021,820411,15,621,"Smoke scare, odour of smoke"
23/09/2021,820413,2,621,"Smoke scare, odour of smoke"
23/09/2021,820414,14,523.53,Mutual Aid Given - FRV
23/09/2021,820415,8,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/09/2021,820417,2,181,"Abandoned outside rubbish, refuse or waste fire"
23/09/2021,820416,15,331,Lock-in
23/09/2021,820424,20,352.1,Vehicle accident-with injuries
23/09/2021,820418,14,621,"Smoke scare, odour of smoke"
23/09/2021,820431,15,111,Fire damaging structure and contents
23/09/2021,820425,8,112,Fire damaging structure only
23/09/2021,820420,15,700,False alarm or false call; insuff info to classify
23/09/2021,820419,8,523.53,Mutual Aid Given - FRV
23/09/2021,820426,22,523.53,Mutual Aid Given - FRV
23/09/2021,820448,24,357,High angle and vertical rescue
23/09/2021,820429,24,181,"Abandoned outside rubbish, refuse or waste fire"
23/09/2021,820422,10,151,Passenger vehicle fire including buses
23/09/2021,820427,8,523.53,Mutual Aid Given - FRV
23/09/2021,820428,8,523.53,Mutual Aid Given - FRV
23/09/2021,820430,15,921,Dispatched and cancelled en-route
23/09/2021,820432,17,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/09/2021,820437,14,523.53,Mutual Aid Given - FRV
23/09/2021,820435,,523.53,Mutual Aid Given - FRV
23/09/2021,820433,14,523.53,Mutual Aid Given - FRV
23/09/2021,820436,22,621,"Smoke scare, odour of smoke"
23/09/2021,820438,22,624,Controlled burning
23/09/2021,820444,22,352,Vehicle accident-no injuries
23/09/2021,820443,13,112,Fire damaging structure only
23/09/2021,820439,24,624,Controlled burning
23/09/2021,820441,13,621,"Smoke scare, odour of smoke"
23/09/2021,820440,17,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/09/2021,820442,8,523.53,Mutual Aid Given - FRV
23/09/2021,820449,8,321,"EMS call, excluding vehicle accident with injury"
23/09/2021,820446,15,711,"Malicious, mischievous false alarm"
23/09/2021,820445,2,624,Controlled burning
23/09/2021,820450,7,179,Vegetation or other outside fire (One hectare or less) not classified
23/09/2021,820453,13,523.53,Mutual Aid Given - FRV
23/09/2021,820451,8,151,Passenger vehicle fire including buses
23/09/2021,820452,8,514,Unauthorised burning
23/09/2021,820455,8,523.53,Mutual Aid Given - FRV
23/09/2021,820454,14,514,Unauthorised burning
23/09/2021,820456,2,624,Controlled burning
23/09/2021,820458,17,151,Passenger vehicle fire including buses
23/09/2021,820457,15,624,Controlled burning
23/09/2021,820461,16,151,Passenger vehicle fire including buses
23/09/2021,820460,8,352,Vehicle accident-no injuries
23/09/2021,820462,8,181,"Abandoned outside rubbish, refuse or waste fire"
23/09/2021,820463,18,523.53,Mutual Aid Given - FRV
23/09/2021,820464,22,700,False alarm or false call; insuff info to classify
23/09/2021,820465,8,521,Assist police or other governmental agency
23/09/2021,820466,15,181,"Abandoned outside rubbish, refuse or waste fire"
23/09/2021,820467,7,523.53,Mutual Aid Given - FRV
23/09/2021,820468,2,622,"Steam vapour, fog or dust thought to be smoke"
23/09/2021,820469,7,523.53,Mutual Aid Given - FRV
23/09/2021,820470,24,731,Sprinkler malfunction - monitored by fire service
24/09/2021,820471,14,523.53,Mutual Aid Given - FRV
24/09/2021,820472,8,732,Smoke detector malfunction - monitored by fire service
24/09/2021,820473,4,152,Road or transport vehicle fire
24/09/2021,820474,15,765,Alarm activation due to workmen or occupier activities
24/09/2021,820475,8,523.53,Mutual Aid Given - FRV
24/09/2021,820480,8,151,Passenger vehicle fire including buses
24/09/2021,820476,14,523.53,Mutual Aid Given - FRV
24/09/2021,820477,13,523.53,Mutual Aid Given - FRV
24/09/2021,820478,14,523.53,Mutual Aid Given - FRV
24/09/2021,820481,12,514,Unauthorised burning
24/09/2021,820479,27,523.53,Mutual Aid Given - FRV
24/09/2021,820485,12,624,Controlled burning
24/09/2021,820488,,523.53,Mutual Aid Given - FRV
24/09/2021,820482,14,523.53,Mutual Aid Given - FRV
24/09/2021,820483,8,135,Fence fire
24/09/2021,820490,8,523.53,Mutual Aid Given - FRV
24/09/2021,820486,12,359,"Extrication, rescue not classified"
24/09/2021,820484,8,709,False alarm or false call not classified
24/09/2021,820487,8,523.53,Mutual Aid Given - FRV
24/09/2021,820497,11,172.3,Scrub or bush and grass mixture fire (one hectare or less)
24/09/2021,820491,14,,
24/09/2021,820489,7,523.53,Mutual Aid Given - FRV
24/09/2021,820496,6,431,"Excessive heat, overheat, scorch burns with no ignition"
24/09/2021,820493,8,766,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
24/09/2021,820492,15,181,"Abandoned outside rubbish, refuse or waste fire"
24/09/2021,820494,22,523.53,Mutual Aid Given - FRV
24/09/2021,820495,12,181,"Abandoned outside rubbish, refuse or waste fire"
24/09/2021,820503,14,624,Controlled burning
24/09/2021,820506,,523.53,Mutual Aid Given - FRV
24/09/2021,820498,,523.53,Mutual Aid Given - FRV
24/09/2021,820501,2,412,"Odour or gas, gas leak, (domestic or LPG)"
24/09/2021,820504,11,112,Fire damaging structure only
24/09/2021,820499,18,523.53,Mutual Aid Given - FRV
24/09/2021,820505,8,412,"Odour or gas, gas leak, (domestic or LPG)"
24/09/2021,820502,2,624,Controlled burning
24/09/2021,820500,10,700,False alarm or false call; insuff info to classify
24/09/2021,820514,7,523.53,Mutual Aid Given - FRV
24/09/2021,820507,9,765,Alarm activation due to workmen or occupier activities
24/09/2021,820509,8,113,Fire damaging contents only
24/09/2021,820508,7,523.53,Mutual Aid Given - FRV
24/09/2021,820511,15,624,Controlled burning
24/09/2021,820510,14,523.53,Mutual Aid Given - FRV
24/09/2021,820512,8,711,"Malicious, mischievous false alarm"
24/09/2021,820513,2,181,"Abandoned outside rubbish, refuse or waste fire"
24/09/2021,820515,15,352.1,Vehicle accident-with injuries
24/09/2021,820524,15,173.2,Small grass fire (One hectare or less)
24/09/2021,820526,6,352,Vehicle accident-no injuries
24/09/2021,820533,9,179,Vegetation or other outside fire (One hectare or less) not classified
24/09/2021,820516,8,523.53,Mutual Aid Given - FRV
24/09/2021,820517,14,523.53,Mutual Aid Given - FRV
24/09/2021,820521,8,523.53,Mutual Aid Given - FRV
24/09/2021,820523,8,514,Unauthorised burning
24/09/2021,820518,15,624,Controlled burning
24/09/2021,820520,14,523.53,Mutual Aid Given - FRV
24/09/2021,820519,10,138.3,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
24/09/2021,820529,14,523.53,Mutual Aid Given - FRV
24/09/2021,820525,14,172.3,Scrub or bush and grass mixture fire (one hectare or less)
24/09/2021,820531,14,352.1,Vehicle accident-with injuries
24/09/2021,820528,8,711,"Malicious, mischievous false alarm"
24/09/2021,820522,8,523.53,Mutual Aid Given - FRV
24/09/2021,820527,2,523.53,Mutual Aid Given - FRV
24/09/2021,820532,14,523.53,Mutual Aid Given - FRV
24/09/2021,820530,7,523.53,Mutual Aid Given - FRV
24/09/2021,820534,2,624,Controlled burning
24/09/2021,820535,8,172.3,Scrub or bush and grass mixture fire (one hectare or less)
24/09/2021,820537,14,181,"Abandoned outside rubbish, refuse or waste fire"
24/09/2021,820536,8,523.53,Mutual Aid Given - FRV
24/09/2021,820538,13,701,Manual control point or break glass alarm activated
24/09/2021,820539,13,151,Passenger vehicle fire including buses
24/09/2021,820540,2,352,Vehicle accident-no injuries
24/09/2021,820542,2,352,Vehicle accident-no injuries
24/09/2021,820541,8,412,"Odour or gas, gas leak, (domestic or LPG)"
24/09/2021,820545,22,352,Vehicle accident-no injuries
25/09/2021,820543,14,523.53,Mutual Aid Given - FRV
25/09/2021,820544,2,624,Controlled burning
25/09/2021,820546,27,523.53,Mutual Aid Given - FRV
25/09/2021,820547,11,129,Fire in building confined within non-combustible container with no other flame damage not classified
25/09/2021,820549,8,732,Smoke detector malfunction - monitored by fire service
25/09/2021,820550,8,151,Passenger vehicle fire including buses
25/09/2021,820551,7,523.53,Mutual Aid Given - FRV
25/09/2021,820552,14,,
25/09/2021,820553,8,523.53,Mutual Aid Given - FRV
25/09/2021,820555,8,523.53,Mutual Aid Given - FRV
25/09/2021,820554,7,129,Fire in building confined within non-combustible container with no other flame damage not classified
25/09/2021,820562,6,624,Controlled burning
25/09/2021,820556,22,523.53,Mutual Aid Given - FRV
25/09/2021,820558,11,352,Vehicle accident-no injuries
25/09/2021,820557,8,622,"Steam vapour, fog or dust thought to be smoke"
25/09/2021,820559,2,732,Smoke detector malfunction - monitored by fire service
25/09/2021,820568,14,523.53,Mutual Aid Given - FRV
25/09/2021,820560,23,331,Lock-in
25/09/2021,820564,14,523.53,Mutual Aid Given - FRV
25/09/2021,820561,12,624,Controlled burning
25/09/2021,820567,12,624,Controlled burning
25/09/2021,820563,2,624,Controlled burning
25/09/2021,820582,17,357,High angle and vertical rescue
25/09/2021,820565,7,523.53,Mutual Aid Given - FRV
25/09/2021,820569,13,179,Vegetation or other outside fire (One hectare or less) not classified
25/09/2021,820566,12,624,Controlled burning
25/09/2021,820570,16,621,"Smoke scare, odour of smoke"
25/09/2021,820571,8,331,Lock-in
25/09/2021,820581,7,111,Fire damaging structure and contents
25/09/2021,820572,2,624,Controlled burning
25/09/2021,820580,15,624,Controlled burning
25/09/2021,820573,14,625,"Barbecue, hangi"
25/09/2021,820574,14,624,Controlled burning
25/09/2021,820576,13,139.13,Solar panel fire
25/09/2021,820575,8,179,Vegetation or other outside fire (One hectare or less) not classified
25/09/2021,820578,11,452,Threat to burn
25/09/2021,820577,15,512,"Water or steam leak, (includes open hydrants)"
25/09/2021,820583,2,184,Dumpster or other outside trash receptacle fire
25/09/2021,820579,14,523.53,Mutual Aid Given - FRV
25/09/2021,820586,14,151,Passenger vehicle fire including buses
25/09/2021,820584,14,523.53,Mutual Aid Given - FRV
25/09/2021,820585,13,765,Alarm activation due to workmen or occupier activities
25/09/2021,820587,27,523.53,Mutual Aid Given - FRV
25/09/2021,820588,8,700,False alarm or false call; insuff info to classify
25/09/2021,820592,9,352.1,Vehicle accident-with injuries
25/09/2021,820604,23,514,Unauthorised burning
25/09/2021,820589,24,624,Controlled burning
25/09/2021,820601,22,352.1,Vehicle accident-with injuries
25/09/2021,820591,11,753,Gas detector operated-no gas detected
25/09/2021,820596,14,151,Passenger vehicle fire including buses
25/09/2021,820593,4,523.53,Mutual Aid Given - FRV
25/09/2021,820594,14,523.53,Mutual Aid Given - FRV
25/09/2021,820595,11,753,Gas detector operated-no gas detected
25/09/2021,820597,14,523.53,Mutual Aid Given - FRV
25/09/2021,820598,15,172.3,Scrub or bush and grass mixture fire (one hectare or less)
25/09/2021,820600,15,352.1,Vehicle accident-with injuries
25/09/2021,820599,14,523.53,Mutual Aid Given - FRV
25/09/2021,820602,22,352,Vehicle accident-no injuries
25/09/2021,820603,14,523.53,Mutual Aid Given - FRV
25/09/2021,820617,23,351,Extrications of victim(s) from mobile property
25/09/2021,820605,2,624,Controlled burning
25/09/2021,820607,7,770,Fire indicator panel; insuff info to classify
25/09/2021,820606,14,523.53,Mutual Aid Given - FRV
25/09/2021,820608,7,523.53,Mutual Aid Given - FRV
25/09/2021,820609,14,523.53,Mutual Aid Given - FRV
25/09/2021,820613,14,351,Extrications of victim(s) from mobile property
26/09/2021,820611,27,523.53,Mutual Aid Given - FRV
26/09/2021,820614,15,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
26/09/2021,820616,15,122,Chimney or flue fire - confined
26/09/2021,820615,14,523.53,Mutual Aid Given - FRV
26/09/2021,820618,27,352.1,Vehicle accident-with injuries
26/09/2021,820622,14,523.53,Mutual Aid Given - FRV
26/09/2021,820620,14,523.53,Mutual Aid Given - FRV
26/09/2021,820619,8,523.53,Mutual Aid Given - FRV
26/09/2021,820621,15,624,Controlled burning
26/09/2021,820629,7,523.53,Mutual Aid Given - FRV
26/09/2021,820623,8,523.53,Mutual Aid Given - FRV
26/09/2021,820626,13,352,Vehicle accident-no injuries
26/09/2021,820625,8,352,Vehicle accident-no injuries
26/09/2021,820624,,523.53,Mutual Aid Given - FRV
26/09/2021,820627,8,523.53,Mutual Aid Given - FRV
26/09/2021,820628,14,523.53,Mutual Aid Given - FRV
26/09/2021,820630,8,523.53,Mutual Aid Given - FRV
26/09/2021,820631,14,352,Vehicle accident-no injuries
26/09/2021,820632,8,523.53,Mutual Aid Given - FRV
26/09/2021,820633,14,179,Vegetation or other outside fire (One hectare or less) not classified
26/09/2021,820637,7,523.53,Mutual Aid Given - FRV
26/09/2021,820636,10,352,Vehicle accident-no injuries
26/09/2021,820634,23,523.53,Mutual Aid Given - FRV
26/09/2021,820635,2,711,"Malicious, mischievous false alarm"
26/09/2021,820643,7,111,Fire damaging structure and contents
26/09/2021,820641,9,111,Fire damaging structure and contents
26/09/2021,820639,15,624,Controlled burning
26/09/2021,820645,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
26/09/2021,820638,14,701,Manual control point or break glass alarm activated
26/09/2021,820640,14,523.53,Mutual Aid Given - FRV
26/09/2021,820646,16,181,"Abandoned outside rubbish, refuse or waste fire"
26/09/2021,820642,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
26/09/2021,820644,7,301.3,Animal Rescue
26/09/2021,820650,17,179,Vegetation or other outside fire (One hectare or less) not classified
26/09/2021,820647,18,742,Smoke detector malfunction - local
26/09/2021,820648,14,523.53,Mutual Aid Given - FRV
26/09/2021,820649,7,523.53,Mutual Aid Given - FRV
26/09/2021,820653,2,751,Smoke detector operated-no fire-smoke from other location
26/09/2021,820651,13,523.53,Mutual Aid Given - FRV
26/09/2021,820655,8,523.53,Mutual Aid Given - FRV
