incident_datetime,incident_no,District_no,incident_type_code,incident_type
15/08/2017,644015,13,621.00,"Smoke scare, odour of smoke"
15/08/2017,644016,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
15/08/2017,644017,13,321.00,"EMS call, excluding vehicle accident with injury"
15/08/2017,644019,27,609.00,Good intent call not classified
15/08/2017,644020,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
15/08/2017,644025,15,111.00,Fire damaging structure and contents
15/08/2017,644021,14,352.00,Vehicle accident-no injuries
15/08/2017,644024,8,352.00,Vehicle accident-no injuries
15/08/2017,644022,8,711.00,"Malicious, mischievous false alarm"
15/08/2017,644023,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
16/08/2017,644027,8,732.00,Smoke detector malfunction - monitored by fire service
16/08/2017,644028,11,765.00,Alarm activation due to workmen or occupier activities
16/08/2017,644029,13,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644030,7,732.00,Smoke detector malfunction - monitored by fire service
16/08/2017,644031,14,151.00,Passenger vehicle fire including buses
16/08/2017,644032,8,621.00,"Smoke scare, odour of smoke"
16/08/2017,644033,7,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
16/08/2017,644034,8,762.00,Accidential operation of alarm
16/08/2017,644036,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
16/08/2017,644035,8,609.00,Good intent call not classified
16/08/2017,644037,16,352.10,Vehicle accident-with injuries
16/08/2017,644058,8,111.00,Fire damaging structure and contents
16/08/2017,644038,7,352.00,Vehicle accident-no injuries
16/08/2017,644048,18,411.00,Petrol or other flammable liquid spill
16/08/2017,644042,9,352.00,Vehicle accident-no injuries
16/08/2017,644039,23,112.00,Fire damaging structure only
16/08/2017,644044,7,411.00,Petrol or other flammable liquid spill
16/08/2017,644069,23,352.10,Vehicle accident-with injuries
16/08/2017,644041,8,769.00,Unintentional alarm - not involving a malfunction not classified
16/08/2017,644040,8,921.00,Dispatched and cancelled en-route
16/08/2017,644043,15,700.00,False alarm or false call; insuff info to classify
16/08/2017,644046,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
16/08/2017,644047,8,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644049,14,352.10,Vehicle accident-with injuries
16/08/2017,644050,7,171.00,Forest or wood fire (one hectare or less)
16/08/2017,644051,13,621.00,"Smoke scare, odour of smoke"
16/08/2017,644052,14,762.00,Accidential operation of alarm
16/08/2017,644054,14,514.00,Unauthorised burning
16/08/2017,644053,14,411.00,Petrol or other flammable liquid spill
16/08/2017,644055,14,196.00,Vapour explosion
16/08/2017,644074,22,352.10,Vehicle accident-with injuries
16/08/2017,644059,8,122.00,Chimney or flue fire - confined
16/08/2017,644056,18,765.00,Alarm activation due to workmen or occupier activities
16/08/2017,644061,13,331.00,Lock-in
16/08/2017,644060,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
16/08/2017,644062,NULL,765.00,Alarm activation due to workmen or occupier activities
16/08/2017,644064,8,352.10,Vehicle accident-with injuries
16/08/2017,644063,6,768.00,"Alarm activation due to steam, sauna, steam room"
16/08/2017,644066,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
16/08/2017,644065,8,756.00,Cooking fumes - toast or foodstuffs etc
16/08/2017,644067,8,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644068,18,112.00,Fire damaging structure only
16/08/2017,644081,15,352.10,Vehicle accident-with injuries
16/08/2017,644070,14,732.00,Smoke detector malfunction - monitored by fire service
16/08/2017,644071,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
16/08/2017,644079,2,521.00,Assist police or other governmental agency
16/08/2017,644073,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
16/08/2017,644076,8,352.00,Vehicle accident-no injuries
16/08/2017,644075,8,352.00,Vehicle accident-no injuries
16/08/2017,644077,10,765.00,Alarm activation due to workmen or occupier activities
16/08/2017,644072,13,921.00,Dispatched and cancelled en-route
16/08/2017,644082,14,352.10,Vehicle accident-with injuries
16/08/2017,644078,2,765.00,Alarm activation due to workmen or occupier activities
16/08/2017,644080,2,352.00,Vehicle accident-no injuries
16/08/2017,644083,13,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644085,12,541.00,Lock out (if lock in use 331)
16/08/2017,644084,NULL,411.00,Petrol or other flammable liquid spill
16/08/2017,644086,23,921.00,Dispatched and cancelled en-route
16/08/2017,644087,14,921.00,Dispatched and cancelled en-route
16/08/2017,644088,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
16/08/2017,644095,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
16/08/2017,644090,27,756.00,Cooking fumes - toast or foodstuffs etc
16/08/2017,644089,8,411.00,Petrol or other flammable liquid spill
16/08/2017,644096,8,411.00,Petrol or other flammable liquid spill
16/08/2017,644094,8,746.00,False alarm generated from private security firm - commercial premises
16/08/2017,644091,24,600.00,Good intent call; insuff info to classify
16/08/2017,644093,13,352.10,Vehicle accident-with injuries
16/08/2017,644092,6,756.00,Cooking fumes - toast or foodstuffs etc
16/08/2017,644097,8,100.00,Fire or Explosion; insuff info to classify
16/08/2017,644098,14,352.00,Vehicle accident-no injuries
16/08/2017,644099,8,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644101,14,321.00,"EMS call, excluding vehicle accident with injury"
16/08/2017,644100,6,732.00,Smoke detector malfunction - monitored by fire service
16/08/2017,644104,13,436.00,"Arcing, shorted electrical equipment"
16/08/2017,644103,23,621.00,"Smoke scare, odour of smoke"
16/08/2017,644102,6,732.00,Smoke detector malfunction - monitored by fire service
16/08/2017,644105,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
16/08/2017,644106,8,621.00,"Smoke scare, odour of smoke"
16/08/2017,644107,8,300.00,"Rescue, EMS calls; insuff info to classify"
17/08/2017,644108,7,113.00,Fire damaging contents only
17/08/2017,644109,5,436.00,"Arcing, shorted electrical equipment"
17/08/2017,644110,27,352.00,Vehicle accident-no injuries
17/08/2017,644111,22,352.10,Vehicle accident-with injuries
17/08/2017,644112,2,731.00,Sprinkler malfunction - monitored by fire service
17/08/2017,644113,7,609.00,Good intent call not classified
17/08/2017,644114,14,701.00,Manual control point or break glass alarm activated
17/08/2017,644118,17,436.00,"Arcing, shorted electrical equipment"
17/08/2017,644115,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
17/08/2017,644117,15,171.00,Forest or wood fire (one hectare or less)
17/08/2017,644116,8,151.00,Passenger vehicle fire including buses
17/08/2017,644119,7,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
17/08/2017,644120,8,321.00,"EMS call, excluding vehicle accident with injury"
17/08/2017,644122,7,756.00,Cooking fumes - toast or foodstuffs etc
17/08/2017,644148,9,352.10,Vehicle accident-with injuries
17/08/2017,644121,14,756.00,Cooking fumes - toast or foodstuffs etc
17/08/2017,644125,2,436.00,"Arcing, shorted electrical equipment"
17/08/2017,644124,8,331.00,Lock-in
17/08/2017,644123,14,541.00,Lock out (if lock in use 331)
17/08/2017,644127,5,352.00,Vehicle accident-no injuries
17/08/2017,644126,14,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
17/08/2017,644144,24,309.00,Other Rescue Calls
17/08/2017,644128,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/08/2017,644133,15,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
17/08/2017,644129,23,543.00,Public service
17/08/2017,644130,4,900.00,Other condition
17/08/2017,644131,14,331.00,Lock-in
17/08/2017,644132,8,184.00,Dumpster or other outside trash receptacle fire
17/08/2017,644134,24,756.00,Cooking fumes - toast or foodstuffs etc
17/08/2017,644136,10,151.00,Passenger vehicle fire including buses
17/08/2017,644135,8,331.00,Lock-in
17/08/2017,644140,18,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
17/08/2017,644138,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/08/2017,644137,7,609.00,Good intent call not classified
17/08/2017,644139,7,542.00,Animal rescue
17/08/2017,644142,15,520.00,"Assist other agencies, insufficient info to classify further"
17/08/2017,644141,13,609.00,Good intent call not classified
17/08/2017,644152,14,765.00,Alarm activation due to workmen or occupier activities
17/08/2017,644156,7,541.00,Lock out (if lock in use 331)
17/08/2017,644143,8,321.00,"EMS call, excluding vehicle accident with injury"
17/08/2017,644171,8,543.00,Public service
17/08/2017,644154,23,113.00,Fire damaging contents only
17/08/2017,644145,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/08/2017,644184,14,111.00,Fire damaging structure and contents
17/08/2017,644151,14,352.10,Vehicle accident-with injuries
17/08/2017,644146,13,541.00,Lock out (if lock in use 331)
17/08/2017,644147,7,600.00,Good intent call; insuff info to classify
17/08/2017,644149,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
17/08/2017,644150,2,111.00,Fire damaging structure and contents
17/08/2017,644155,8,352.00,Vehicle accident-no injuries
17/08/2017,644153,6,765.00,Alarm activation due to workmen or occupier activities
17/08/2017,644161,14,435.00,Power line down
17/08/2017,644160,14,331.00,Lock-in
17/08/2017,644157,14,735.00,Smoke detector malfunction - privately monitored
17/08/2017,644165,14,352.00,Vehicle accident-no injuries
17/08/2017,644163,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/08/2017,644159,14,352.10,Vehicle accident-with injuries
17/08/2017,644162,13,111.00,Fire damaging structure and contents
17/08/2017,644158,13,321.00,"EMS call, excluding vehicle accident with injury"
17/08/2017,644166,15,352.10,Vehicle accident-with injuries
17/08/2017,644164,7,621.00,"Smoke scare, odour of smoke"
17/08/2017,644168,7,621.00,"Smoke scare, odour of smoke"
17/08/2017,644177,13,435.00,Power line down
17/08/2017,644170,7,184.00,Dumpster or other outside trash receptacle fire
17/08/2017,644167,2,621.00,"Smoke scare, odour of smoke"
17/08/2017,644169,14,759.00,Simulated condition; not classified above
17/08/2017,1079404,4,122.00,Chimney or flue fire - confined
17/08/2017,644174,8,352.00,Vehicle accident-no injuries
17/08/2017,644180,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/08/2017,644172,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
17/08/2017,644173,13,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/08/2017,644175,8,113.00,Fire damaging contents only
17/08/2017,644176,13,752.00,Heat detector operated-no fire-heat from other location
17/08/2017,644178,8,413.00,Oil or other combustible liquid spill
17/08/2017,644179,14,768.00,"Alarm activation due to steam, sauna, steam room"
17/08/2017,644182,7,543.00,Public service
17/08/2017,644181,8,609.00,Good intent call not classified
17/08/2017,644192,17,111.00,Fire damaging structure and contents
17/08/2017,644183,14,352.00,Vehicle accident-no injuries
17/08/2017,644185,8,111.00,Fire damaging structure and contents
17/08/2017,644213,22,352.10,Vehicle accident-with injuries
17/08/2017,644186,15,151.00,Passenger vehicle fire including buses
17/08/2017,644189,24,535.00,Severe weather or natural disaster
17/08/2017,644193,15,412.00,"Odour or gas, gas leak, (domestic or LPG)"
17/08/2017,644188,8,711.00,"Malicious, mischievous false alarm"
17/08/2017,644187,NULL,600.00,Good intent call; insuff info to classify
17/08/2017,644191,7,352.10,Vehicle accident-with injuries
17/08/2017,644190,4,436.00,"Arcing, shorted electrical equipment"
18/08/2017,644194,13,352.10,Vehicle accident-with injuries
18/08/2017,644197,15,152.00,Road or transport vehicle fire
18/08/2017,644196,2,151.00,Passenger vehicle fire including buses
18/08/2017,644195,14,732.00,Smoke detector malfunction - monitored by fire service
18/08/2017,644199,14,151.00,Passenger vehicle fire including buses
18/08/2017,644205,11,111.00,Fire damaging structure and contents
18/08/2017,644198,8,411.00,Petrol or other flammable liquid spill
18/08/2017,644236,5,352.10,Vehicle accident-with injuries
18/08/2017,644200,8,768.00,"Alarm activation due to steam, sauna, steam room"
18/08/2017,644204,14,119.00,Building fire not classified
18/08/2017,644201,18,733.00,Heat detector malfunction - monitored by fire service
18/08/2017,644202,8,321.00,"EMS call, excluding vehicle accident with injury"
18/08/2017,644203,8,352.00,Vehicle accident-no injuries
18/08/2017,644206,13,352.00,Vehicle accident-no injuries
18/08/2017,644208,8,765.00,Alarm activation due to workmen or occupier activities
18/08/2017,644207,13,765.00,Alarm activation due to workmen or occupier activities
18/08/2017,644210,13,111.00,Fire damaging structure and contents
18/08/2017,644209,7,411.00,Petrol or other flammable liquid spill
18/08/2017,644212,24,529.00,"Assist other agencies, not classified"
18/08/2017,644221,8,352.10,Vehicle accident-with injuries
18/08/2017,644214,2,111.00,Fire damaging structure and contents
18/08/2017,644211,8,711.00,"Malicious, mischievous false alarm"
18/08/2017,644215,14,751.00,Smoke detector operated-no fire-smoke from other location
18/08/2017,644219,8,352.00,Vehicle accident-no injuries
18/08/2017,644216,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
18/08/2017,644220,7,352.00,Vehicle accident-no injuries
18/08/2017,644217,7,765.00,Alarm activation due to workmen or occupier activities
18/08/2017,644231,8,411.00,Petrol or other flammable liquid spill
18/08/2017,644218,13,609.00,Good intent call not classified
18/08/2017,644226,14,111.00,Fire damaging structure and contents
18/08/2017,644242,22,151.00,Passenger vehicle fire including buses
18/08/2017,644222,14,331.00,Lock-in
18/08/2017,644224,11,521.00,Assist police or other governmental agency
18/08/2017,644223,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
18/08/2017,644225,7,352.10,Vehicle accident-with injuries
18/08/2017,644237,13,413.00,Oil or other combustible liquid spill
18/08/2017,644228,8,624.00,Controlled burning
18/08/2017,644227,14,765.00,Alarm activation due to workmen or occupier activities
18/08/2017,644230,13,543.00,Public service
18/08/2017,644229,13,321.00,"EMS call, excluding vehicle accident with injury"
18/08/2017,644233,24,765.00,Alarm activation due to workmen or occupier activities
18/08/2017,644232,12,111.00,Fire damaging structure and contents
18/08/2017,644238,22,765.00,Alarm activation due to workmen or occupier activities
